COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
84366,1970,1,1,0.44,60,46,53
84366,1970,1,2,0.08,52,39,45.5
84366,1970,1,3,0.16,53,43,48
84366,1970,1,4,0,44,33,38.5
84366,1970,1,5,0.02,64,40,52
84366,1970,1,6,2.55,69,51,60
84366,1970,1,7,0.03,52,37,44.5
84366,1970,1,8,0,42,21,31.5
84366,1970,1,9,0,37,20,28.5
84366,1970,1,10,0,35,22,28.5
84366,1970,1,11,0,50,26,38
84366,1970,1,12,0.3,66,49,57.5
84366,1970,1,13,0.01,54,41,47.5
84366,1970,1,14,0,55,46,50.5
84366,1970,1,15,1.6,56,50,53
84366,1970,1,16,0.52,55,51,53
84366,1970,1,17,0.32,70,51,60.5
84366,1970,1,18,0,60,51,55.5
84366,1970,1,19,0,65,51,58
84366,1970,1,20,0,60,43,51.5
84366,1970,1,21,0,53,35,44
84366,1970,1,22,0,45,39,42
84366,1970,1,23,0.08,61,33,47
84366,1970,1,24,0,51,36,43.5
84366,1970,1,25,0,71,34,52.5
84366,1970,1,26,0.03,73,52,62.5
84366,1970,1,27,0,67,54,60.5
84366,1970,1,28,0,68,45,56.5
84366,1970,1,29,0,80,56,68
84366,1970,1,30,0.2,65,49,57
84366,1970,1,31,0,50,34,42
84366,1970,2,1,0,63,36,49.5
84366,1970,2,2,0.13,68,56,62
84366,1970,2,3,4.18,70,43,56.5
84366,1970,2,4,0,45,24,34.5
84366,1970,2,5,0,52,33,42.5
84366,1970,2,6,0,53,48,50.5
84366,1970,2,7,0,56,42,49
84366,1970,2,8,0,57,43,50
84366,1970,2,9,0.12,70,44,57
84366,1970,2,10,0,56,38,47
84366,1970,2,11,0,67,41,54
84366,1970,2,12,0,69,49,59
84366,1970,2,13,0,65,38,51.5
84366,1970,2,14,0,66,41,53.5
84366,1970,2,15,0,68,52,60
84366,1970,2,16,2.1,72,57,64.5
84366,1970,2,17,0.29,64,50,57
84366,1970,2,18,0,59,46,52.5
84366,1970,2,19,0,74,47,60.5
84366,1970,2,20,0,65,45,55
84366,1970,2,21,0,53,36,44.5
84366,1970,2,22,0,62,38,50
84366,1970,2,23,0,62,47,54.5
84366,1970,2,24,0,67,46,56.5
84366,1970,2,25,0.1,66,50,58
84366,1970,2,26,0,66,35,50.5
84366,1970,2,27,0,57,35,46
84366,1970,2,28,0,61,40,50.5
84366,1970,2,29,-99.99,-99.9,-99.9,-99.9
84366,1970,3,1,0,68,47,57.5
84366,1970,3,2,0,70,50,60
84366,1970,3,3,0,70,50,60
84366,1970,3,4,0,71,59,65
84366,1970,3,5,0.18,68,59,63.5
84366,1970,3,6,0,64,50,57
84366,1970,3,7,0,68,53,60.5
84366,1970,3,8,0.52,62,57,59.5
84366,1970,3,9,0.12,68,50,59
84366,1970,3,10,0,72,49,60.5
84366,1970,3,11,0,68,58,63
84366,1970,3,12,0.05,81,60,70.5
84366,1970,3,13,0.04,69,52,60.5
84366,1970,3,14,0,66,39,52.5
84366,1970,3,15,0,66,38,52
84366,1970,3,16,0,55,40,47.5
84366,1970,3,17,0,68,51,59.5
84366,1970,3,18,0.24,82,57,69.5
84366,1970,3,19,0,82,60,71
84366,1970,3,20,0,85,64,74.5
84366,1970,3,21,0,83,66,74.5
84366,1970,3,22,0.05,74,62,68
84366,1970,3,23,0,67,42,54.5
84366,1970,3,24,0,77,48,62.5
84366,1970,3,25,0,69,47,58
84366,1970,3,26,0,80,60,70
84366,1970,3,27,0,71,50,60.5
84366,1970,3,28,5.21,65,57,61
84366,1970,3,29,1.02,77,63,70
84366,1970,3,30,0.06,74,64,69
84366,1970,3,31,0,89,63,76
84366,1970,4,1,0.05,75,62,68.5
84366,1970,4,2,0.23,81,61,71
84366,1970,4,3,0,70,50,60
84366,1970,4,4,0.01,69,55,62
84366,1970,4,5,0.95,65,61,63
84366,1970,4,6,0,67,55,61
84366,1970,4,7,0,69,54,61.5
84366,1970,4,8,0,70,59,64.5
84366,1970,4,9,0,79,59,69
84366,1970,4,10,0,79,58,68.5
84366,1970,4,11,0,74,63,68.5
84366,1970,4,12,0.35,71,63,67
84366,1970,4,13,0,76,61,68.5
84366,1970,4,14,0,87,68,77.5
84366,1970,4,15,0,79,56,67.5
84366,1970,4,16,0,73,54,63.5
84366,1970,4,17,0,77,60,68.5
84366,1970,4,18,0,77,61,69
84366,1970,4,19,0,83,62,72.5
84366,1970,4,20,0.05,76,64,70
84366,1970,4,21,0,90,66,78
84366,1970,4,22,0,80,67,73.5
84366,1970,4,23,0,80,67,73.5
84366,1970,4,24,0,88,67,77.5
84366,1970,4,25,0,78,66,72
84366,1970,4,26,0,86,67,76.5
84366,1970,4,27,0,88,68,78
84366,1970,4,28,0,-99.9,61,-99.9
84366,1970,4,29,0,82,66,74
84366,1970,4,30,0,83,69,76
84366,1970,5,1,0,82,71,76.5
84366,1970,5,2,0,81,70,75.5
84366,1970,5,3,0,80,61,70.5
84366,1970,5,4,1.61,77,62,69.5
84366,1970,5,5,0,73,56,64.5
84366,1970,5,6,0,85,57,71
84366,1970,5,7,0,80,60,70
84366,1970,5,8,0,85,61,73
84366,1970,5,9,0,80,64,72
84366,1970,5,10,0,81,67,74
84366,1970,5,11,0,81,66,73.5
84366,1970,5,12,0,80,63,71.5
84366,1970,5,13,0,82,62,72
84366,1970,5,14,0,86,68,77
84366,1970,5,15,0,87,65,76
84366,1970,5,16,0,80,65,72.5
84366,1970,5,17,0.05,80,66,73
84366,1970,5,18,0,78,66,72
84366,1970,5,19,0,81,69,75
84366,1970,5,20,0,90,66,78
84366,1970,5,21,0,80,66,73
84366,1970,5,22,0,84,67,75.5
84366,1970,5,23,0,82,66,74
84366,1970,5,24,0.26,83,69,76
84366,1970,5,25,1.1,86,69,77.5
84366,1970,5,26,0.1,89,68,78.5
84366,1970,5,27,0,87,69,78
84366,1970,5,28,0,84,70,77
84366,1970,5,29,0.69,82,70,76
84366,1970,5,30,0.05,83,72,77.5
84366,1970,5,31,0.08,83,72,77.5
84366,1970,6,1,0,84,75,79.5
84366,1970,6,2,0,83,74,78.5
84366,1970,6,3,0,83,72,77.5
84366,1970,6,4,0.17,81,73,77
84366,1970,6,5,0,88,71,79.5
84366,1970,6,6,0,86,65,75.5
84366,1970,6,7,0.2,83,64,73.5
84366,1970,6,8,0,82,64,73
84366,1970,6,9,0,82,66,74
84366,1970,6,10,0,86,66,76
84366,1970,6,11,0.82,84,69,76.5
84366,1970,6,12,0,84,66,75
84366,1970,6,13,0,87,70,78.5
84366,1970,6,14,0,82,71,76.5
84366,1970,6,15,0,85,70,77.5
84366,1970,6,16,0,86,75,80.5
84366,1970,6,17,0,87,76,81.5
84366,1970,6,18,0,88,72,80
84366,1970,6,19,0,96,73,84.5
84366,1970,6,20,0,92,75,83.5
84366,1970,6,21,0,87,72,79.5
84366,1970,6,22,0,88,73,80.5
84366,1970,6,23,0,90,73,81.5
84366,1970,6,24,0,87,71,79
84366,1970,6,25,1.4,91,72,81.5
84366,1970,6,26,0.17,88,72,80
84366,1970,6,27,0.67,92,72,82
84366,1970,6,28,0.03,85,70,77.5
84366,1970,6,29,0,83,76,79.5
84366,1970,6,30,0,86,75,80.5
84366,1970,7,1,0,91,67,79
84366,1970,7,2,0,96,75,85.5
84366,1970,7,3,0.45,98,74,86
84366,1970,7,4,0.19,93,71,82
84366,1970,7,5,0.03,90,73,81.5
84366,1970,7,6,0,87,72,79.5
84366,1970,7,7,0,93,71,82
84366,1970,7,8,0,87,73,80
84366,1970,7,9,0.21,90,72,81
84366,1970,7,10,0.3,91,70,80.5
84366,1970,7,11,0,93,69,81
84366,1970,7,12,0.07,88,70,79
84366,1970,7,13,0,84,69,76.5
84366,1970,7,14,0,87,74,80.5
84366,1970,7,15,0,92,72,82
84366,1970,7,16,0,96,76,86
84366,1970,7,17,0,92,72,82
84366,1970,7,18,0.15,86,69,77.5
84366,1970,7,19,0.01,87,72,79.5
84366,1970,7,20,0.03,88,73,80.5
84366,1970,7,21,0,88,71,79.5
84366,1970,7,22,0.09,87,71,79
84366,1970,7,23,0,86,73,79.5
84366,1970,7,24,0,87,79,83
84366,1970,7,25,0,90,74,82
84366,1970,7,26,2.09,84,71,77.5
84366,1970,7,27,0,87,73,80
84366,1970,7,28,0,88,75,81.5
84366,1970,7,29,0,-99.9,70,-99.9
84366,1970,7,30,0,91,75,83
84366,1970,7,31,0,90,74,82
84366,1970,8,1,0.03,95,75,85
84366,1970,8,2,0,95,74,84.5
84366,1970,8,3,0,92,75,83.5
84366,1970,8,4,0,97,75,86
84366,1970,8,5,0.39,89,73,81
84366,1970,8,6,0,88,76,82
84366,1970,8,7,0,89,74,81.5
84366,1970,8,8,1.3,88,74,81
84366,1970,8,9,0.74,88,73,80.5
84366,1970,8,10,0.41,80,73,76.5
84366,1970,8,11,0.54,80,73,76.5
84366,1970,8,12,0.6,83,75,79
84366,1970,8,13,0.03,85,75,80
84366,1970,8,14,0.05,87,72,79.5
84366,1970,8,15,0,87,75,81
84366,1970,8,16,0,88,74,81
84366,1970,8,17,0,89,73,81
84366,1970,8,18,0,88,74,81
84366,1970,8,19,0,87,73,80
84366,1970,8,20,1.41,89,71,80
84366,1970,8,21,0.36,88,70,79
84366,1970,8,22,0,88,72,80
84366,1970,8,23,0,91,73,82
84366,1970,8,24,0.15,91,74,82.5
84366,1970,8,25,0.1,88,74,81
84366,1970,8,26,1.1,92,72,82
84366,1970,8,27,0,86,72,79
84366,1970,8,28,0,89,75,82
84366,1970,8,29,0,88,79,83.5
84366,1970,8,30,0,88,74,81
84366,1970,8,31,0,92,72,82
84366,1970,9,1,0,91,72,81.5
84366,1970,9,2,0,89,74,81.5
84366,1970,9,3,0,89,74,81.5
84366,1970,9,4,0,91,74,82.5
84366,1970,9,5,0,93,74,83.5
84366,1970,9,6,1.37,89,71,80
84366,1970,9,7,0,86,67,76.5
84366,1970,9,8,0,88,73,80.5
84366,1970,9,9,0.91,88,72,80
84366,1970,9,10,0,88,74,81
84366,1970,9,11,0,88,74,81
84366,1970,9,12,0,87,74,80.5
84366,1970,9,13,0.6,87,74,80.5
84366,1970,9,14,1.14,87,73,80
84366,1970,9,15,0,88,78,83
84366,1970,9,16,0,88,78,83
84366,1970,9,17,0,89,79,84
84366,1970,9,18,0,88,79,83.5
84366,1970,9,19,0,88,74,81
84366,1970,9,20,0,88,76,82
84366,1970,9,21,0,88,75,81.5
84366,1970,9,22,0,88,75,81.5
84366,1970,9,23,0,89,74,81.5
84366,1970,9,24,0,88,74,81
84366,1970,9,25,0.04,89,77,83
84366,1970,9,26,0.1,88,76,82
84366,1970,9,27,0,89,74,81.5
84366,1970,9,28,0.29,92,73,82.5
84366,1970,9,29,0,80,66,73
84366,1970,9,30,0,79,59,69
84366,1970,10,1,0,82,60,71
84366,1970,10,2,0,84,62,73
84366,1970,10,3,0,87,69,78
84366,1970,10,4,0,83,67,75
84366,1970,10,5,0,83,73,78
84366,1970,10,6,0,86,76,81
84366,1970,10,7,0,89,77,83
84366,1970,10,8,0,86,77,81.5
84366,1970,10,9,0,86,71,78.5
84366,1970,10,10,0,87,76,81.5
84366,1970,10,11,0.36,84,74,79
84366,1970,10,12,0.14,85,74,79.5
84366,1970,10,13,0,86,75,80.5
84366,1970,10,14,0.02,83,73,78
84366,1970,10,15,0,85,70,77.5
84366,1970,10,16,0.4,84,70,77
84366,1970,10,17,0.05,74,66,70
84366,1970,10,18,0,79,65,72
84366,1970,10,19,0.1,79,70,74.5
84366,1970,10,20,1.4,83,68,75.5
84366,1970,10,21,0.08,77,67,72
84366,1970,10,22,0,78,63,70.5
84366,1970,10,23,0,78,61,69.5
84366,1970,10,24,0,80,63,71.5
84366,1970,10,25,0.02,84,68,76
84366,1970,10,26,0,74,64,69
84366,1970,10,27,0,74,61,67.5
84366,1970,10,28,1.75,76,68,72
84366,1970,10,29,0.3,80,68,74
84366,1970,10,30,0.1,77,71,74
84366,1970,10,31,0.03,75,64,69.5
84366,1970,11,1,0,73,61,67
84366,1970,11,2,0,78,56,67
84366,1970,11,3,0,76,61,68.5
84366,1970,11,4,0,64,46,55
84366,1970,11,5,0,61,40,50.5
84366,1970,11,6,0,72,44,58
84366,1970,11,7,0,74,48,61
84366,1970,11,8,0,71,50,60.5
84366,1970,11,9,0,77,53,65
84366,1970,11,10,0,80,66,73
84366,1970,11,11,0,69,53,61
84366,1970,11,12,0,72,56,64
84366,1970,11,13,0,74,59,66.5
84366,1970,11,14,0,83,54,68.5
84366,1970,11,15,0,77,53,65
84366,1970,11,16,0,55,39,47
84366,1970,11,17,0,55,34,44.5
84366,1970,11,18,0,63,42,52.5
84366,1970,11,19,0,72,44,58
84366,1970,11,20,0,82,53,67.5
84366,1970,11,21,0,71,52,61.5
84366,1970,11,22,0,75,52,63.5
84366,1970,11,23,0,74,50,62
84366,1970,11,24,0,52,25,38.5
84366,1970,11,25,0,54,29,41.5
84366,1970,11,26,0,62,44,53
84366,1970,11,27,0,67,52,59.5
84366,1970,11,28,0,67,51,59
84366,1970,11,29,0,67,49,58
84366,1970,11,30,0,71,51,61
84366,1970,12,1,0,72,53,62.5
84366,1970,12,2,0,72,56,64
84366,1970,12,3,0,71,53,62
84366,1970,12,4,0,77,54,65.5
84366,1970,12,5,0,69,46,57.5
84366,1970,12,6,0,70,44,57
84366,1970,12,7,0,61,41,51
84366,1970,12,8,0,65,55,60
84366,1970,12,9,0,70,52,61
84366,1970,12,10,0,73,51,62
84366,1970,12,11,0,74,53,63.5
84366,1970,12,12,0,78,57,67.5
84366,1970,12,13,0,71,57,64
84366,1970,12,14,0,59,46,52.5
84366,1970,12,15,0,69,54,61.5
84366,1970,12,16,0.37,80,60,70
84366,1970,12,17,0,65,50,57.5
84366,1970,12,18,0,63,42,52.5
84366,1970,12,19,0,70,44,57
84366,1970,12,20,0,68,50,59
84366,1970,12,21,0,76,53,64.5
84366,1970,12,22,0,82,56,69
84366,1970,12,23,0,78,65,71.5
84366,1970,12,24,0.05,77,62,69.5
84366,1970,12,25,0.26,65,52,58.5
84366,1970,12,26,0,55,33,44
84366,1970,12,27,0,55,31,43
84366,1970,12,28,0,58,38,48
84366,1970,12,29,0.29,63,39,51
84366,1970,12,30,0,56,45,50.5
84366,1970,12,31,0.5,55,47,51
84366,1971,1,1,0,58,37,47.5
84366,1971,1,2,0,58,38,48
84366,1971,1,3,0,66,53,59.5
84366,1971,1,4,0,73,55,64
84366,1971,1,5,0.8,75,64,69.5
84366,1971,1,6,0.44,70,49,59.5
84366,1971,1,7,0.08,56,49,52.5
84366,1971,1,8,0.15,65,50,57.5
84366,1971,1,9,0.26,57,43,50
84366,1971,1,10,0,55,49,52
84366,1971,1,11,0.01,58,50,54
84366,1971,1,12,0,65,55,60
84366,1971,1,13,0,64,49,56.5
84366,1971,1,14,0,74,51,62.5
84366,1971,1,15,0.1,73,56,64.5
84366,1971,1,16,0,58,39,48.5
84366,1971,1,17,0,61,35,48
84366,1971,1,18,0,57,48,52.5
84366,1971,1,19,0,55,37,46
84366,1971,1,20,0,41,24,32.5
84366,1971,1,21,0,52,24,38
84366,1971,1,22,0,72,36,54
84366,1971,1,23,0,80,46,63
84366,1971,1,24,0,81,50,65.5
84366,1971,1,25,0,81,57,69
84366,1971,1,26,0,75,63,69
84366,1971,1,27,0,64,41,52.5
84366,1971,1,28,0,58,28,43
84366,1971,1,29,0,60,36,48
84366,1971,1,30,0,77,47,62
84366,1971,1,31,0.22,79,61,70
84366,1971,2,1,0,64,40,52
84366,1971,2,2,0,54,34,44
84366,1971,2,3,0,60,50,55
84366,1971,2,4,0,67,52,59.5
84366,1971,2,5,0.27,77,59,68
84366,1971,2,6,0,76,59,67.5
84366,1971,2,7,1.2,75,59,67
84366,1971,2,8,1.54,73,53,63
84366,1971,2,9,0.02,54,30,42
84366,1971,2,10,0,43,26,34.5
84366,1971,2,11,0,56,31,43.5
84366,1971,2,12,0,67,48,57.5
84366,1971,2,13,0.07,63,43,53
84366,1971,2,14,0,55,29,42
84366,1971,2,15,0,58,33,45.5
84366,1971,2,16,0,63,37,50
84366,1971,2,17,0,65,43,54
84366,1971,2,18,0,65,47,56
84366,1971,2,19,0,67,50,58.5
84366,1971,2,20,0,82,58,70
84366,1971,2,21,0,70,57,63.5
84366,1971,2,22,0,83,63,73
84366,1971,2,23,0.07,77,58,67.5
84366,1971,2,24,0,65,46,55.5
84366,1971,2,25,0.03,64,50,57
84366,1971,2,26,0.02,76,52,64
84366,1971,2,27,0,82,64,73
84366,1971,2,28,0,80,63,71.5
84366,1971,2,29,-99.99,-99.9,-99.9,-99.9
84366,1971,3,1,0,83,64,73.5
84366,1971,3,2,0,85,69,77
84366,1971,3,3,0.15,84,57,70.5
84366,1971,3,4,0,59,35,47
84366,1971,3,5,0,59,35,47
84366,1971,3,6,0,77,47,62
84366,1971,3,7,0.1,66,52,59
84366,1971,3,8,0,59,39,49
84366,1971,3,9,0,57,35,46
84366,1971,3,10,0,75,40,57.5
84366,1971,3,11,0,67,49,58
84366,1971,3,12,0,68,47,57.5
84366,1971,3,13,0.04,79,59,69
84366,1971,3,14,0,72,54,63
84366,1971,3,15,0,88,64,76
84366,1971,3,16,0.1,78,62,70
84366,1971,3,17,0,69,53,61
84366,1971,3,18,0,69,43,56
84366,1971,3,19,0.18,69,55,62
84366,1971,3,20,0,67,44,55.5
84366,1971,3,21,0,60,39,49.5
84366,1971,3,22,0,71,45,58
84366,1971,3,23,0.29,79,53,66
84366,1971,3,24,0,66,55,60.5
84366,1971,3,25,0,70,56,63
84366,1971,3,26,1.5,68,46,57
84366,1971,3,27,0,56,38,47
84366,1971,3,28,0,66,43,54.5
84366,1971,3,29,0,78,53,65.5
84366,1971,3,30,0,70,49,59.5
84366,1971,3,31,0,72,42,57
84366,1971,4,1,0,71,45,58
84366,1971,4,2,0,78,54,66
84366,1971,4,3,0.02,72,52,62
84366,1971,4,4,0,64,56,60
84366,1971,4,5,1.12,63,60,61.5
84366,1971,4,6,0.13,72,55,63.5
84366,1971,4,7,0,63,43,53
84366,1971,4,8,0,65,42,53.5
84366,1971,4,9,0,70,46,58
84366,1971,4,10,0,75,51,63
84366,1971,4,11,0,73,50,61.5
84366,1971,4,12,0,74,50,62
84366,1971,4,13,0,81,54,67.5
84366,1971,4,14,0,84,58,71
84366,1971,4,15,0,76,64,70
84366,1971,4,16,0,77,59,68
84366,1971,4,17,0,81,58,69.5
84366,1971,4,18,0,80,58,69
84366,1971,4,19,0,77,64,70.5
84366,1971,4,20,0,78,65,71.5
84366,1971,4,21,0,87,62,74.5
84366,1971,4,22,0,90,65,77.5
84366,1971,4,23,0,89,65,77
84366,1971,4,24,0.3,90,70,80
84366,1971,4,25,0,78,59,68.5
84366,1971,4,26,0,82,58,70
84366,1971,4,27,0,83,68,75.5
84366,1971,4,28,0,87,70,78.5
84366,1971,4,29,0,84,72,78
84366,1971,4,30,1.55,75,65,70
84366,1971,5,1,0.79,72,64,68
84366,1971,5,2,0,78,57,67.5
84366,1971,5,3,0,76,60,68
84366,1971,5,4,0,72,50,61
84366,1971,5,5,0,84,50,67
84366,1971,5,6,0,86,58,72
84366,1971,5,7,0,87,62,74.5
84366,1971,5,8,0,83,60,71.5
84366,1971,5,9,0,91,64,77.5
84366,1971,5,10,0,88,67,77.5
84366,1971,5,11,0,82,72,77
84366,1971,5,12,0,92,71,81.5
84366,1971,5,13,0,90,69,79.5
84366,1971,5,14,0.02,85,65,75
84366,1971,5,15,0.8,80,68,74
84366,1971,5,16,0,84,64,74
84366,1971,5,17,0,82,63,72.5
84366,1971,5,18,0,82,62,72
84366,1971,5,19,0,84,64,74
84366,1971,5,20,0,90,68,79
84366,1971,5,21,0,89,65,77
84366,1971,5,22,0,82,67,74.5
84366,1971,5,23,0,83,64,73.5
84366,1971,5,24,0,83,69,76
84366,1971,5,25,0,83,69,76
84366,1971,5,26,0.22,97,69,83
84366,1971,5,27,0,85,69,77
84366,1971,5,28,0,89,68,78.5
84366,1971,5,29,0,86,68,77
84366,1971,5,30,0,83,58,70.5
84366,1971,5,31,0,84,61,72.5
84366,1971,6,1,0,85,63,74
84366,1971,6,2,0,85,67,76
84366,1971,6,3,0,86,74,80
84366,1971,6,4,0,86,69,77.5
84366,1971,6,5,0,86,67,76.5
84366,1971,6,6,0,85,64,74.5
84366,1971,6,7,0,84,67,75.5
84366,1971,6,8,0,88,69,78.5
84366,1971,6,9,0.16,92,68,80
84366,1971,6,10,0,88,68,78
84366,1971,6,11,0.41,84,70,77
84366,1971,6,12,0,85,73,79
84366,1971,6,13,0,94,70,82
84366,1971,6,14,0,96,76,86
84366,1971,6,15,0,98,75,86.5
84366,1971,6,16,0,94,75,84.5
84366,1971,6,17,0.22,92,72,82
84366,1971,6,18,0.6,90,70,80
84366,1971,6,19,0.27,86,69,77.5
84366,1971,6,20,0.6,89,68,78.5
84366,1971,6,21,0,94,73,83.5
84366,1971,6,22,0,96,74,85
84366,1971,6,23,0,89,70,79.5
84366,1971,6,24,0,91,73,82
84366,1971,6,25,0.95,91,71,81
84366,1971,6,26,0,89,70,79.5
84366,1971,6,27,0,90,68,79
84366,1971,6,28,0.12,91,72,81.5
84366,1971,6,29,0,88,70,79
84366,1971,6,30,0,87,70,78.5
84366,1971,7,1,0.94,88,70,79
84366,1971,7,2,0.5,93,70,81.5
84366,1971,7,3,0.61,90,73,81.5
84366,1971,7,4,0.15,86,72,79
84366,1971,7,5,0.03,86,71,78.5
84366,1971,7,6,0,88,74,81
84366,1971,7,7,0,90,71,80.5
84366,1971,7,8,0,90,76,83
84366,1971,7,9,0,89,75,82
84366,1971,7,10,0,88,72,80
84366,1971,7,11,0,90,72,81
84366,1971,7,12,0,94,74,84
84366,1971,7,13,0.43,88,74,81
84366,1971,7,14,0,95,72,83.5
84366,1971,7,15,0,98,76,87
84366,1971,7,16,0.62,91,72,81.5
84366,1971,7,17,0,96,73,84.5
84366,1971,7,18,0.34,88,72,80
84366,1971,7,19,0,93,73,83
84366,1971,7,20,0.29,95,73,84
84366,1971,7,21,0.2,99,72,85.5
84366,1971,7,22,0.17,88,73,80.5
84366,1971,7,23,0,85,72,78.5
84366,1971,7,24,0.07,89,71,80
84366,1971,7,25,0,87,70,78.5
84366,1971,7,26,0.26,93,73,83
84366,1971,7,27,0.51,93,71,82
84366,1971,7,28,0.27,86,71,78.5
84366,1971,7,29,0,87,71,79
84366,1971,7,30,0,86,71,78.5
84366,1971,7,31,0,86,72,79
84366,1971,8,1,0,87,71,79
84366,1971,8,2,0,88,73,80.5
84366,1971,8,3,0,89,75,82
84366,1971,8,4,0,93,73,83
84366,1971,8,5,0,89,74,81.5
84366,1971,8,6,0,88,74,81
84366,1971,8,7,0,89,74,81.5
84366,1971,8,8,0,92,74,83
84366,1971,8,9,0.84,84,71,77.5
84366,1971,8,10,0,86,68,77
84366,1971,8,11,0,93,72,82.5
84366,1971,8,12,0,87,71,79
84366,1971,8,13,0,88,75,81.5
84366,1971,8,14,0.46,86,76,81
84366,1971,8,15,0.03,87,77,82
84366,1971,8,16,0.27,82,72,77
84366,1971,8,17,0.3,88,74,81
84366,1971,8,18,0.02,88,72,80
84366,1971,8,19,0,89,73,81
84366,1971,8,20,0,89,73,81
84366,1971,8,21,0,91,78,84.5
84366,1971,8,22,0,93,73,83
84366,1971,8,23,0.01,93,73,83
84366,1971,8,24,0,87,72,79.5
84366,1971,8,25,0.01,95,70,82.5
84366,1971,8,26,0,87,74,80.5
84366,1971,8,27,0,86,72,79
84366,1971,8,28,0,89,72,80.5
84366,1971,8,29,0,89,72,80.5
84366,1971,8,30,0,90,72,81
84366,1971,8,31,0,90,79,84.5
84366,1971,9,1,0.02,91,76,83.5
84366,1971,9,2,0,90,78,84
84366,1971,9,3,0.56,88,75,81.5
84366,1971,9,4,0,89,77,83
84366,1971,9,5,0.4,88,76,82
84366,1971,9,6,0.02,88,79,83.5
84366,1971,9,7,0,88,79,83.5
84366,1971,9,8,0,89,75,82
84366,1971,9,9,0.7,84,74,79
84366,1971,9,10,0.65,89,70,79.5
84366,1971,9,11,1.22,90,72,81
84366,1971,9,12,0.45,89,71,80
84366,1971,9,13,0,91,74,82.5
84366,1971,9,14,0,90,64,77
84366,1971,9,15,0,90,68,79
84366,1971,9,16,0,88,73,80.5
84366,1971,9,17,0,87,72,79.5
84366,1971,9,18,0.05,89,75,82
84366,1971,9,19,0,85,73,79
84366,1971,9,20,0,88,71,79.5
84366,1971,9,21,0,88,72,80
84366,1971,9,22,0,88,77,82.5
84366,1971,9,23,0,89,77,83
84366,1971,9,24,0,88,76,82
84366,1971,9,25,0,87,79,83
84366,1971,9,26,0,84,76,80
84366,1971,9,27,0,88,74,81
84366,1971,9,28,0.2,80,73,76.5
84366,1971,9,29,0,82,66,74
84366,1971,9,30,0,85,66,75.5
84366,1971,10,1,0,93,67,80
84366,1971,10,2,0,92,69,80.5
84366,1971,10,3,0,90,70,80
84366,1971,10,4,0,87,69,78
84366,1971,10,5,0,87,70,78.5
84366,1971,10,6,0,91,70,80.5
84366,1971,10,7,0,84,70,77
84366,1971,10,8,0,86,65,75.5
84366,1971,10,9,1.1,85,72,78.5
84366,1971,10,10,0.93,76,65,70.5
84366,1971,10,11,0,77,53,65
84366,1971,10,12,0,80,58,69
84366,1971,10,13,0,84,67,75.5
84366,1971,10,14,0.58,85,69,77
84366,1971,10,15,0.01,86,69,77.5
84366,1971,10,16,0.34,81,72,76.5
84366,1971,10,17,0.14,83,72,77.5
84366,1971,10,18,0.27,79,70,74.5
84366,1971,10,19,0,76,66,71
84366,1971,10,20,0.02,79,63,71
84366,1971,10,21,0.03,84,71,77.5
84366,1971,10,22,0.05,80,71,75.5
84366,1971,10,23,0,83,68,75.5
84366,1971,10,24,0.49,81,66,73.5
84366,1971,10,25,0.02,82,63,72.5
84366,1971,10,26,0,79,61,70
84366,1971,10,27,0,86,62,74
84366,1971,10,28,0,78,68,73
84366,1971,10,29,1.12,77,69,73
84366,1971,10,30,0,80,72,76
84366,1971,10,31,0.7,78,71,74.5
84366,1971,11,1,0,80,73,76.5
84366,1971,11,2,0,84,71,77.5
84366,1971,11,3,0.03,84,69,76.5
84366,1971,11,4,0,75,53,64
84366,1971,11,5,0.04,75,63,69
84366,1971,11,6,0,82,72,77
84366,1971,11,7,0,77,62,69.5
84366,1971,11,8,0,77,56,66.5
84366,1971,11,9,0,71,51,61
84366,1971,11,10,0,65,54,59.5
84366,1971,11,11,0,70,44,57
84366,1971,11,12,0,75,44,59.5
84366,1971,11,13,0,76,44,60
84366,1971,11,14,0,75,49,62
84366,1971,11,15,0,69,53,61
84366,1971,11,16,0,73,62,67.5
84366,1971,11,17,0,80,56,68
84366,1971,11,18,0,76,68,72
84366,1971,11,19,0,78,60,69
84366,1971,11,20,0,77,60,68.5
84366,1971,11,21,0,71,49,60
84366,1971,11,22,0,63,38,50.5
84366,1971,11,23,0,69,53,61
84366,1971,11,24,0,78,61,69.5
84366,1971,11,25,0,62,42,52
84366,1971,11,26,0,64,44,54
84366,1971,11,27,0,74,54,64
84366,1971,11,28,0,68,57,62.5
84366,1971,11,29,0.64,80,61,70.5
84366,1971,11,30,0,69,49,59
84366,1971,12,1,0,67,48,57.5
84366,1971,12,2,0.25,65,50,57.5
84366,1971,12,3,2.5,76,48,62
84366,1971,12,4,0.05,57,41,49
84366,1971,12,5,0.14,71,48,59.5
84366,1971,12,6,0.04,73,65,69
84366,1971,12,7,0,78,63,70.5
84366,1971,12,8,0,74,63,68.5
84366,1971,12,9,0,68,60,64
84366,1971,12,10,0,74,60,67
84366,1971,12,11,0,79,62,70.5
84366,1971,12,12,0,80,61,70.5
84366,1971,12,13,0,78,61,69.5
